hotel_id,name,city,neighborhood,distance_km,price_per_night,rating,review_count,amenities,available_rooms
H8501,ITC Cebu Commercial Zone Grand,Cebu,Commercial Zone,14.2,598,4.9,10602,24hr Front Desk|Coworking Space|Wheelchair Accessible|Concierge|EV Charging|Airport Shuttle|Minibar|Garden|Tennis Court|Pool|Laundry|Pet Friendly|Rooftop Lounge|Golf Course|Room Service,51
H8502,Oaks Hotels Casablanca Commercial Zone Collection,Casablanca,Commercial Zone,20.9,396,4.2,1584,Kids Club|Minibar|Room Service|Library|Beach Access|Spa|Tennis Court|Safe|Laundry|Hot Tub,34
H8503,Wyndham Lodge Christchurch,Christchurch,City Center,9.5,170,3.4,2123,Sauna|Spa|Wheelchair Accessible|24hr Front Desk|Pool,77
H8504,Pullman Sydney Circular Quay Hotel,Sydney,Circular Quay,28.9,445,4.0,6946,Cinema Room|Hot Tub|Kids Club|Business Center|Coworking Space|Balcony,54
H8505,Sofitel Hotel Dallas,Dallas,Residential Area,7.8,280,4.3,5511,Business Center|Pool|Tennis Court|Airport Shuttle|Yoga Studio|Golf Course|Kitchen|Pet Friendly|Breakfast Included|Restaurant,23
H8506,Radisson Collection Santiago,Santiago,Residential Area,19.2,485,4.0,2030,Concierge|Gym|Beach Access|Safe|Breakfast Included|Airport Shuttle|Coworking Space|Restaurant|Parking,31
H8507,Shilla Plaza Manchester,Manchester,Old Town,9.6,311,3.6,3696,Kids Club|Safe|Bar|Laundry|Airport Shuttle|Wheelchair Accessible|Sauna|EV Charging|Golf Course|Pet Friendly,38
H8508,Grand Hyatt Beach Resort Hong Kong,Hong Kong,Mong Kok,15.7,186,3.1,981,Tennis Court|Safe|Spa|Non-Smoking,73
H8509,Hyatt City Hotel Lagos,Lagos,City Center,30.5,190,4.2,4510,Tennis Court|Beach Access|Gym|Breakfast Included|Restaurant,13
H8510,Tokyu Suites Jakarta,Jakarta,Residential Area,17.0,234,3.5,1945,WiFi|Gym|Concierge|EV Charging|Pet Friendly|Golf Course|24hr Front Desk|Coworking Space,40
H8511,FIVE Hotels Taipei Waterfront Grand,Taipei,Waterfront,12.9,1120,4.2,982,24hr Front Desk|Non-Smoking|Laundry|Sauna|Tennis Court|Room Service|Business Center|Restaurant|WiFi,28
H8512,Courtyard by Marriott Adelaide Suburbs Lodge,Adelaide,Suburbs,34.8,642,5.0,12545,24hr Front Desk|Kids Club|Laundry|Coworking Space|Safe|Sauna|Rooftop Lounge|Minibar|Spa|WiFi|Restaurant|Airport Shuttle|Parking|Cinema Room,13
H8513,Aman Plaza Amsterdam,Amsterdam,Oud-West,3.1,549,4.6,2179,Kids Club|Pet Friendly|Coworking Space|Sauna|Parking|Hot Tub|Rooftop Lounge|Non-Smoking|Yoga Studio|Bar|Library,28
H8514,Crowne Plaza Grand Doha,Doha,Commercial Zone,34.0,393,4.6,260,Sauna|Airport Shuttle|Beach Access|Kids Club|Spa|Minibar|Rooftop Lounge|Breakfast Included|Garden|24hr Front Desk|Golf Course,56
H8515,Rotana Suites Warsaw,Warsaw,Airport Area,25.9,377,4.5,7508,Coworking Space|Restaurant|Concierge|24hr Front Desk|Balcony|Kitchen|Sauna|Golf Course|Wheelchair Accessible|EV Charging,24
H8516,Oaks Hotels Resort Charlotte,Charlotte,Suburbs,8.5,142,4.0,8142,Golf Course|Rooftop Lounge|Concierge|Minibar|WiFi|Parking,65
H8517,Citadines Toronto Business District Collection,Toronto,Business District,27.9,99,3.6,693,WiFi|Wheelchair Accessible|Hot Tub,52
H8518,Sheraton Boutique Hotel Helsinki,Helsinki,City Center,0.6,236,4.6,7389,Yoga Studio|Safe|Gym|24hr Front Desk|Concierge|Sauna|Business Center|Coworking Space|Minibar,78
H8519,Conrad Inn Busan,Busan,Old Town,12.2,149,3.6,5290,Hot Tub|Concierge|EV Charging|Tennis Court|Gym|Restaurant|Yoga Studio|Pool|Garden|Minibar,16
H8520,Radisson Osaka Commercial Zone Tower,Osaka,Commercial Zone,31.1,148,4.1,4055,Kitchen|Laundry|Breakfast Included|Non-Smoking,67
H8521,Grand Hyatt Chicago University Area Inn,Chicago,University Area,11.2,746,4.4,8651,Hot Tub|Rooftop Lounge|Pet Friendly|Restaurant|EV Charging|Garden|Library|Kids Club|Non-Smoking|Concierge|Laundry|Breakfast Included|Room Service|Gym,24
H8522,Rotana Accra Residential Area Tower,Accra,Residential Area,24.9,265,3.8,4695,Yoga Studio|Pool|EV Charging|Kids Club|Hot Tub|Sauna|Laundry|Concierge|Cinema Room|Business Center,78
H8523,Renaissance Philadelphia University Area Lodge,Philadelphia,University Area,17.9,135,3.2,3478,Minibar|Restaurant|Wheelchair Accessible|Coworking Space|Concierge|Laundry,30
H8524,Paramount Nashville Commercial Zone Boutique Hotel,Nashville,Commercial Zone,13.7,79,3.4,492,Library|WiFi|Hot Tub|Safe,67
H8525,Rocco Forte Tel Aviv Business District Tower,Tel Aviv,Business District,27.6,110,3.8,154,Minibar|Spa|Laundry|Concierge|Tennis Court|Parking,28
H8526,Melia Boutique Hotel Auckland,Auckland,Downtown,26.4,263,3.6,8445,Balcony|Restaurant|Pool|Wheelchair Accessible|Gym|Library|Rooftop Lounge|Coworking Space|Yoga Studio,0
H8527,Fraser Suites City Hotel Philadelphia,Philadelphia,Waterfront,8.8,232,4.4,8136,Balcony|Cinema Room|Pool|Library|Spa|Concierge,46
H8528,Jumeirah Palace Lisbon,Lisbon,City Center,20.0,686,4.2,3903,Golf Course|Balcony|WiFi|Breakfast Included|Non-Smoking|Bar|Rooftop Lounge|Concierge|Pool|Gym|Business Center,43
H8529,DoubleTree Grand Hyderabad,Hyderabad,Downtown,32.1,95,2.3,1574,Kitchen|Room Service,18
H8530,Belmond Plaza Paris,Paris,Bastille,4.2,218,4.4,465,Breakfast Included|Non-Smoking|Concierge|Safe|Business Center|Hot Tub|Pet Friendly|Room Service|Parking|Cinema Room|Restaurant,14
H8531,Corinthia Palace Buenos Aires,Buenos Aires,Commercial Zone,17.3,279,4.5,8462,EV Charging|Library|Concierge|Pet Friendly|Breakfast Included|Golf Course|Yoga Studio|Pool|Business Center|Wheelchair Accessible|Coworking Space|Kitchen,27
H8532,Dusit Thani Suva University Area Resort,Suva,University Area,1.3,284,4.0,7851,Non-Smoking|Library|Rooftop Lounge|Tennis Court|Beach Access|Pet Friendly|Coworking Space|Business Center|Sauna|Hot Tub|Golf Course,23
H8533,Fraser Suites Taipei Old Town Tower,Taipei,Old Town,10.3,68,3.6,243,Pet Friendly|Safe|Sauna,60
H8534,Hilton Seoul Jongno Lodge,Seoul,Jongno,4.0,167,4.0,3234,Hot Tub|Balcony|Concierge|Tennis Court|Kitchen|Beach Access|Yoga Studio|Wheelchair Accessible|Kids Club|Spa|Parking,14
H8535,Hyatt Inn New York,New York,Upper East Side,16.6,88,3.1,3425,Restaurant|Spa|Kitchen|Yoga Studio,53
H8536,Best Western Tower Washington DC,Washington DC,City Center,27.5,653,4.4,1475,Beach Access|Balcony|Minibar|Breakfast Included|Kids Club|Golf Course|Non-Smoking|Cinema Room|Kitchen|Airport Shuttle|Spa|Sauna|Safe|Parking|Laundry,68
H8537,Fairmont Resort Auckland,Auckland,Waterfront,20.7,94,2.4,1604,Coworking Space|Pet Friendly|Gym|Kitchen|Restaurant,44
H8538,Swissotel Tahiti Downtown Residence,Tahiti,Downtown,3.6,124,3.9,2984,Room Service|Tennis Court|Breakfast Included|Sauna|Gym|Beach Access,24
H8539,Atlantis Lagos Airport Area Inn,Lagos,Airport Area,34.6,94,3.2,1810,Pool|24hr Front Desk|Restaurant|Beach Access|Cinema Room,22
H8540,Melia Moscow Commercial Zone Tower,Moscow,Commercial Zone,4.6,117,4.3,682,Coworking Space|EV Charging|Business Center|Airport Shuttle|Kids Club|Balcony|WiFi|Hot Tub|Minibar|Wheelchair Accessible|Beach Access,12
H8541,St Regis Dhaka Downtown Palace,Dhaka,Downtown,15.0,268,4.5,3108,Safe|Coworking Space|Library|Rooftop Lounge|Room Service|Cinema Room,78
H8542,Rosewood Beach Resort Jakarta,Jakarta,Waterfront,28.7,1158,4.3,7480,Rooftop Lounge|Yoga Studio|Coworking Space|24hr Front Desk|Hot Tub|Non-Smoking|Breakfast Included|Sauna|Cinema Room|Business Center|Spa|Garden|Restaurant|Safe|Kids Club|Concierge,38
H8543,Waldorf Astoria Edinburgh Old Town Resort,Edinburgh,Old Town,4.7,74,3.5,2267,EV Charging|Room Service|Library|Breakfast Included|Laundry,71
H8544,APA Hotel Lodge Amman,Amman,Old Town,27.5,476,4.9,12503,Breakfast Included|Kids Club|Pool|Gym|Laundry|Kitchen|Restaurant|Business Center|Balcony|Pet Friendly|Library|Coworking Space,66
H8545,Prince Hotel Singapore Chinatown Beach Resort,Singapore,Chinatown,1.1,468,3.5,7979,Hot Tub|Airport Shuttle|Gym|Garden|Laundry|Balcony|Golf Course|Concierge|Library|Parking,72
H8546,Pullman Airport Hotel Adelaide,Adelaide,Waterfront,19.1,328,4.0,2670,Laundry|Parking|Spa|Room Service|EV Charging|Sauna|Pet Friendly,37
H8547,Melia Singapore Bugis Suites,Singapore,Bugis,19.9,571,4.4,4548,Non-Smoking|Business Center|Cinema Room|Golf Course|Airport Shuttle|Coworking Space|Room Service|Wheelchair Accessible|Safe|EV Charging|Hot Tub,72
H8548,Swissotel Inn Hyderabad,Hyderabad,Downtown,23.8,783,4.0,9074,Beach Access|Pool|24hr Front Desk|Spa|Business Center|Sauna|Garden|Pet Friendly|Hot Tub|Airport Shuttle|WiFi|Minibar,10
H8549,One&Only Lodge Seattle,Seattle,Old Town,19.0,429,4.0,9677,Pool|Wheelchair Accessible|Laundry|24hr Front Desk|Kids Club|Cinema Room|Kitchen|Rooftop Lounge|EV Charging|Coworking Space|Minibar|Room Service,53
H8550,Langham Beach Resort Kathmandu,Kathmandu,Commercial Zone,3.6,104,4.4,8216,Gym|Golf Course|Room Service|Rooftop Lounge|Yoga Studio|Bar|Non-Smoking|Airport Shuttle|Cinema Room|Wheelchair Accessible|Laundry,68
H8551,Ramada Austin Airport Area Collection,Austin,Airport Area,5.9,341,4.2,10429,Sauna|Tennis Court|Breakfast Included|Cinema Room|Laundry|Balcony|WiFi|Yoga Studio,54
H8552,Rosewood Los Angeles Culver City Grand,Los Angeles,Culver City,19.0,723,4.8,2169,Library|Beach Access|Rooftop Lounge|Pool|Laundry|EV Charging|Business Center|Minibar|Sauna|Bar|Safe|Kids Club|Cinema Room|Kitchen|24hr Front Desk|WiFi,1
H8553,Ascott Lodge Stockholm,Stockholm,Old Town,16.8,159,4.0,8606,Airport Shuttle|Yoga Studio|Kitchen|Hot Tub|Spa|Gym|Wheelchair Accessible|Business Center|Laundry|Pet Friendly|Garden|Cinema Room,41
H8554,Grand Hyatt Resort Cebu,Cebu,University Area,16.7,203,4.7,5420,Airport Shuttle|Cinema Room|Golf Course|Yoga Studio|Tennis Court|Non-Smoking|Kitchen|Business Center|Concierge|Hot Tub|Kids Club|WiFi|Safe,25
H8555,Atlantis Sapporo Suburbs Residence,Sapporo,Suburbs,18.5,35,3.3,363,Gym|Hot Tub,73
H8556,Jumeirah Tampa Business District Inn,Tampa,Business District,7.8,426,4.8,6336,Library|Garden|Business Center|Concierge|Bar|24hr Front Desk|EV Charging|Kitchen|Tennis Court|Spa|WiFi,46
H8557,W Hotel Residence Auckland,Auckland,Downtown,31.6,950,4.5,8053,Balcony|Golf Course|Bar|Sauna|Pet Friendly|Hot Tub|24hr Front Desk|Spa|Library|WiFi|Kids Club|Yoga Studio,12
H8558,ITC Collection Wellington,Wellington,Airport Area,8.3,219,4.1,8222,Kids Club|Garden|Cinema Room|Balcony|Restaurant|Business Center|WiFi|Room Service|Beach Access|Tennis Court|Minibar,62
H8559,ibis Kathmandu City Center City Hotel,Kathmandu,City Center,27.1,120,3.4,3629,EV Charging|Cinema Room|Library|Airport Shuttle|Pet Friendly|Bar|Room Service,62
H8560,Aman Brisbane City Center Inn,Brisbane,City Center,34.2,153,4.1,433,Balcony|Restaurant|Cinema Room|Sauna|Non-Smoking|Room Service,61
H8561,Melia Orlando Business District Resort,Orlando,Business District,4.7,213,4.1,1349,Library|Pool|WiFi|Garden|Pet Friendly|EV Charging|Airport Shuttle|Tennis Court|Spa|Kids Club|Wheelchair Accessible|Non-Smoking|Laundry,28
H8562,Sheraton Tower Nashville,Nashville,Residential Area,12.5,171,3.8,1317,Non-Smoking|Yoga Studio|Cinema Room|Beach Access|Airport Shuttle|Concierge|EV Charging|Hot Tub,60
H8563,Belmond Palace Tokyo,Tokyo,Odaiba,34.8,352,4.3,5829,Concierge|Spa|EV Charging|Non-Smoking|Golf Course|Pet Friendly|Library,45
H8564,Atlantis Airport Hotel Lima,Lima,Waterfront,33.8,57,2.1,967,Pet Friendly|Kids Club,11
H8565,Four Seasons Plaza Abu Dhabi,Abu Dhabi,Old Town,11.8,928,4.5,5933,Laundry|Rooftop Lounge|Yoga Studio|Safe|Bar|Kids Club|WiFi|Parking|Gym|Non-Smoking|Balcony|Restaurant|Airport Shuttle,65
H8566,Westin Tokyo Ginza Inn,Tokyo,Ginza,10.6,148,3.7,302,Hot Tub|Coworking Space|Minibar|Wheelchair Accessible|Business Center|Rooftop Lounge,75
H8567,Ritz-Carlton Suites Delhi,Delhi,Lajpat Nagar,2.3,866,4.8,3553,Parking|Cinema Room|Kitchen|Spa|Restaurant|Coworking Space|Pet Friendly|Business Center|EV Charging,69
H8568,Dorchester Collection Collection Nadi,Nadi,Waterfront,26.3,268,3.7,3241,Yoga Studio|Restaurant|Business Center|Laundry|Balcony|Non-Smoking|Safe,29
H8569,Hyatt Tower Honolulu,Honolulu,Commercial Zone,16.0,197,3.1,873,Restaurant|Balcony|Safe|Laundry|Breakfast Included|Hot Tub|Kitchen|24hr Front Desk,64
H8570,Taj Bogota Waterfront Inn,Bogota,Waterfront,31.2,372,4.0,3069,EV Charging|Balcony|Bar|WiFi|Room Service|Tennis Court|Pet Friendly|Wheelchair Accessible|Kitchen|24hr Front Desk|Yoga Studio,11
H8571,Crowne Plaza Residence Athens,Athens,Residential Area,24.4,53,3.4,4024,Kitchen|Hot Tub|Yoga Studio|Minibar|Balcony|Golf Course|Concierge|Library,62
H8572,Rotana Tower Dallas,Dallas,Downtown,30.4,103,4.4,7701,Laundry|Beach Access|24hr Front Desk|Rooftop Lounge|Kitchen|Library,63
H8573,Ritz-Carlton City Hotel Cairo,Cairo,University Area,27.3,146,3.9,1325,Breakfast Included|Safe|Tennis Court|Minibar|Library|Room Service|Restaurant,9
H8574,Courtyard by Marriott Cape Town Commercial Zone Inn,Cape Town,Commercial Zone,5.6,67,3.4,3137,Room Service|Tennis Court|Airport Shuttle|Spa|Pool,8
H8575,Hyatt San Diego Suburbs Airport Hotel,San Diego,Suburbs,15.6,182,3.6,1341,Business Center|Garden|Restaurant|Yoga Studio|Room Service|Rooftop Lounge|Safe|Balcony|Breakfast Included|Cinema Room|Non-Smoking,28
H8576,Best Western Residence Amman,Amman,City Center,10.3,83,4.0,2002,Breakfast Included|Airport Shuttle|Beach Access|Balcony|Cinema Room|Pet Friendly|Kids Club|Spa,9
H8577,Minor Hotels Residence London,London,Camden,23.0,313,4.8,6678,Pool|Kids Club|Cinema Room|Balcony|WiFi|EV Charging|Garden,8
H8578,Waldorf Astoria Residence Nadi,Nadi,Airport Area,26.0,922,4.5,11043,Balcony|Room Service|Cinema Room|Non-Smoking|Bar|Garden|Kitchen|Airport Shuttle|Library|Restaurant|Gym|Business Center|Pet Friendly|24hr Front Desk|Hot Tub,77
H8579,St Regis Beach Resort Dallas,Dallas,Commercial Zone,9.1,165,3.1,1040,Concierge|Airport Shuttle|Gym|Yoga Studio|Kids Club,35
H8580,Pan Pacific Suites Taipei,Taipei,Downtown,7.4,440,4.0,5021,Tennis Court|EV Charging|Breakfast Included|Beach Access|Spa|Garden|WiFi|Restaurant|Safe,53
H8581,W Hotel Airport Hotel Kathmandu,Kathmandu,Downtown,31.8,176,3.3,1105,Garden|Pool|Parking|Concierge|Golf Course|Restaurant|Breakfast Included|Beach Access,28
H8582,Swissotel Helsinki City Center Resort,Helsinki,City Center,19.5,361,4.4,11707,EV Charging|Airport Shuttle|Wheelchair Accessible|Laundry|Business Center|Pet Friendly|Balcony|Cinema Room|24hr Front Desk|Kitchen|Parking,62
H8583,Park Hyatt Hotel Milan,Milan,Downtown,15.9,457,4.8,9253,Safe|Yoga Studio|Golf Course|Parking|Garden|Rooftop Lounge|Sauna|Cinema Room|Spa|Minibar|Breakfast Included|Coworking Space,48
H8584,ITC Budapest Old Town Tower,Budapest,Old Town,30.2,325,4.7,4092,Safe|Garden|Minibar|EV Charging|Laundry|Rooftop Lounge|Beach Access|Library|Coworking Space|Airport Shuttle|Balcony|Hot Tub,17
H8585,Peninsula Grand Munich,Munich,Business District,3.8,226,4.3,5671,Room Service|Coworking Space|Cinema Room|EV Charging|Golf Course|Non-Smoking|Parking|Library|Minibar|Yoga Studio|Laundry,28
H8586,Renaissance Beach Resort Washington DC,Washington DC,Downtown,3.6,131,3.2,3809,Yoga Studio|Library|Cinema Room|Room Service|Pool|Beach Access|Non-Smoking,1
H8587,Dormy Inn Oslo Downtown Grand,Oslo,Downtown,30.9,202,4.4,1506,Pool|Balcony|WiFi|Beach Access|Safe|Breakfast Included|Library|Airport Shuttle,73
H8588,Shilla Residence Sydney,Sydney,Pyrmont,33.3,899,4.5,5533,Laundry|Beach Access|Yoga Studio|Safe|Sauna|Balcony|Minibar|Kitchen|Bar|Rooftop Lounge|EV Charging,77
H8589,Sheraton New York Tribeca Airport Hotel,New York,Tribeca,29.0,166,3.3,2630,Kitchen|WiFi|Business Center|EV Charging|Safe|Breakfast Included,67
H8590,Paramount Suites Bangkok,Bangkok,Riverside,30.4,98,3.5,573,Sauna|Wheelchair Accessible|Library|Cinema Room|Hot Tub,51
H8591,Waldorf Astoria Boutique Hotel Houston,Houston,Commercial Zone,0.7,82,3.2,1168,Rooftop Lounge|Hot Tub|Beach Access|Minibar|Breakfast Included|EV Charging|Laundry,79
H8592,Fraser Suites Plaza Chennai,Chennai,Commercial Zone,34.7,151,4.5,3026,Kids Club|Hot Tub|Concierge|Restaurant|Breakfast Included|Minibar|Pool|Gym,39
H8593,JW Marriott Tahiti Residential Area Plaza,Tahiti,Residential Area,34.5,309,4.9,6502,WiFi|Kitchen|Restaurant|Wheelchair Accessible|Hot Tub|Minibar|Garden|Yoga Studio|Library,50
H8594,Grand Hyatt Beach Resort Edinburgh,Edinburgh,Business District,21.3,442,4.6,3787,Kids Club|Business Center|Safe|Concierge|Gym|Bar|Garden|Sauna|Restaurant,17
H8595,Peninsula Palace Cairo,Cairo,Residential Area,10.1,494,3.8,9918,Kids Club|Business Center|Spa|Tennis Court|Concierge|Wheelchair Accessible|Beach Access|Non-Smoking|Room Service|Parking|Minibar,34
H8596,Aman Suites Manila,Manila,Commercial Zone,0.7,65,3.3,3094,Kitchen|Room Service|Hot Tub|WiFi|Gym|Breakfast Included,64
H8597,Renaissance Boutique Hotel Dhaka,Dhaka,Suburbs,0.8,325,4.7,6710,Wheelchair Accessible|Kitchen|Restaurant|Tennis Court|Breakfast Included|Minibar|Concierge,76
H8598,Oberoi Resort Orlando,Orlando,Airport Area,7.0,109,3.7,4006,24hr Front Desk|Spa|Beach Access|Wheelchair Accessible|Breakfast Included|Parking|Tennis Court|Pool|WiFi|Non-Smoking|Bar|Restaurant,39
H8599,Hilton Cebu Downtown Suites,Cebu,Downtown,2.0,335,4.7,4085,Tennis Court|Cinema Room|Coworking Space|Spa|Library|Yoga Studio,14
H8600,Four Seasons Denver Residential Area Lodge,Denver,Residential Area,33.3,342,4.0,2779,Pet Friendly|Kitchen|Concierge|Beach Access|Minibar|Golf Course|24hr Front Desk,65
H8601,Sofitel Resort Kathmandu,Kathmandu,City Center,31.7,66,2.7,1007,Airport Shuttle|Business Center|Beach Access|Breakfast Included,65
H8602,St Regis Budapest Airport Area Airport Hotel,Budapest,Airport Area,5.4,117,3.5,1343,Room Service|Hot Tub|Non-Smoking|EV Charging,55
H8603,Langham Palace Budapest,Budapest,Downtown,21.7,382,4.4,9201,Rooftop Lounge|Concierge|24hr Front Desk|Spa|Garden|Golf Course|WiFi|Sauna|EV Charging|Breakfast Included,9
H8604,Four Seasons Suites Kathmandu,Kathmandu,Suburbs,3.2,202,4.6,4287,Safe|Pool|Parking|24hr Front Desk|Airport Shuttle|Breakfast Included,34
H8605,Accor Airport Hotel Milan,Milan,Downtown,27.6,1158,4.5,2925,Yoga Studio|Kitchen|Concierge|Restaurant|Gym|Cinema Room|Hot Tub|WiFi|Business Center|Airport Shuttle|Pet Friendly|Bar|Library,24
H8606,Corinthia Hotel Beijing,Beijing,Old Town,30.4,179,4.2,7051,Kitchen|Bar|Parking|Restaurant|Concierge|Library|Garden|EV Charging|Coworking Space,54
H8607,QT Hotels Grand Lima,Lima,Old Town,31.2,1048,5.0,3172,Kitchen|WiFi|Pool|Gym|Airport Shuttle|Garden|Kids Club|Wheelchair Accessible|Coworking Space|Minibar|24hr Front Desk|Parking|Balcony|Spa|Rooftop Lounge|Cinema Room,11
H8608,Conrad Collection Washington DC,Washington DC,Residential Area,16.6,70,2.8,1024,Yoga Studio|Concierge|Tennis Court,7
H8609,Hampton Inn Suites Cancun,Cancun,Suburbs,18.6,842,4.5,12297,EV Charging|Library|Beach Access|Minibar|24hr Front Desk|Balcony|Cinema Room|Parking,54
H8610,JW Marriott Boston University Area Airport Hotel,Boston,University Area,33.7,107,3.8,782,Beach Access|Breakfast Included|Minibar|Pet Friendly|Rooftop Lounge|Sauna,62
H8611,Novotel Jakarta Residential Area Collection,Jakarta,Residential Area,10.7,963,4.7,4772,Cinema Room|Minibar|EV Charging|Pool|Airport Shuttle|Kitchen|Room Service|Coworking Space|Spa|Concierge|Rooftop Lounge|Bar,20
H8612,ibis Lodge Tampa,Tampa,Commercial Zone,9.2,409,4.1,8855,Sauna|Minibar|Kitchen|EV Charging|Balcony|Pool|Business Center|Golf Course|Spa,62
H8613,Ramada Airport Hotel Lima,Lima,City Center,19.3,111,3.7,9899,WiFi|Library|Bar|Gym|Tennis Court|Minibar|Pet Friendly|EV Charging|Pool|Spa|Safe|Concierge,44
H8614,Mandarin Oriental Boutique Hotel Beijing,Beijing,Downtown,8.1,278,4.7,5767,Spa|Pet Friendly|Non-Smoking|Bar|Rooftop Lounge|Room Service|Gym|Hot Tub,44
H8615,Mandarin Oriental Collection Abu Dhabi,Abu Dhabi,University Area,10.3,82,3.4,1034,Balcony|Garden|Beach Access|WiFi,9
H8616,Mandarin Oriental Collection Christchurch,Christchurch,Business District,27.6,455,3.8,8402,Pet Friendly|Restaurant|Concierge|Bar|24hr Front Desk|EV Charging|Spa|Parking|WiFi|Breakfast Included,41
H8617,Shangri-La Helsinki Residential Area Residence,Helsinki,Residential Area,15.5,254,3.7,887,Sauna|Kitchen|Golf Course|Laundry|Business Center|Bar|WiFi|Library|Restaurant,77
H8618,QT Hotels Zurich University Area Boutique Hotel,Zurich,University Area,31.5,139,3.1,2074,Restaurant|Business Center|Parking|Yoga Studio|Beach Access|Spa|WiFi,1
H8619,Ritz-Carlton Grand Copenhagen,Copenhagen,Old Town,4.3,560,4.4,14043,Pet Friendly|Airport Shuttle|Non-Smoking|Room Service|Gym|Business Center|Cinema Room|Minibar|Spa|Kitchen|WiFi|Concierge,66
H8620,Tokyu Resort Doha,Doha,Suburbs,8.6,550,4.6,5658,Safe|Coworking Space|Balcony|Business Center|Pool|Breakfast Included|WiFi|Sauna|Yoga Studio|Parking|Hot Tub|Concierge|Kitchen,65
H8621,Taj Palace Busan,Busan,Residential Area,12.3,54,4.1,4842,WiFi|EV Charging|Restaurant|Garden,61
H8622,Anantara Miami Brickell Tower,Miami,Brickell,30.8,57,2.6,1778,Laundry|Airport Shuttle|Library,65
H8623,Dorchester Collection Hanoi Waterfront Palace,Hanoi,Waterfront,27.7,464,4.2,484,Bar|Beach Access|Restaurant|Coworking Space|Hot Tub|Parking|24hr Front Desk|Kitchen|Sauna|Cinema Room|Non-Smoking|Minibar,33
H8624,Waldorf Astoria Houston Airport Area Palace,Houston,Airport Area,20.0,88,2.1,799,24hr Front Desk|Parking|Yoga Studio,42
H8625,Rocco Forte Suites Muscat,Muscat,Business District,8.4,91,3.8,3978,WiFi|Library|Room Service|Bar|Sauna,31
H8626,Lotte Inn Nashville,Nashville,Suburbs,15.2,389,4.5,2717,Hot Tub|WiFi|Spa|Non-Smoking|Safe|Bar|Breakfast Included|Rooftop Lounge|Sauna,4
